id,text,label
4745813165868090,#建议免费为女性接种HPV疫苗#真的吗我支持先谢谢国家了,HPV
4745813152760141,#建议免费为女性接种HPV疫苗#非常支持女性越来越关注自己的健康问题特别是结婚了有了小孩后感觉每年都会出现一些问题提供更多能保障女性的这样可能会愿意生小孩,HPV
4745813266269115,#建议免费为女性接种HPV疫苗#这个苗真的太难预约到了😩,HPV
4745813257357742,#建议免费为女性接种HPV疫苗#我接受建议，尽快实施吧青岛,HPV
4745813240842867,#建议免费为女性接种HPV疫苗#如果能成功，真是造福中国所有女性了！,HPV
4745813232981471,#建议免费为女性接种HPV疫苗#好耶！！,HPV
4745813227736978,#建议免费为女性接种HPV疫苗#免不免费我都无所谓了，恰秒抢我都约不到你说离谱不离谱,HPV
4745813215151708,#建议免费为女性接种HPV疫苗#现在不是免费的问题，重点是约不上呀代表么，严重缺苗，先解决这个问题吧,HPV
4745813182387680,#建议将国产HPV二价疫苗纳入免疫规划#男性为何不可以？天天喊男女平等呢？难道物以稀为贵吗？可笑,HPV
4745813165868090,#建议免费为女性接种HPV疫苗#真的吗我支持先谢谢国家了,HPV
4745813152760141,#建议免费为女性接种HPV疫苗#非常支持女性越来越关注自己的健康问题特别是结婚了有了小孩后感觉每年都会出现一些问题提供更多能保障女性的这样可能会愿意生小孩,HPV
4745813144637482,#建议免费为女性接种HPV疫苗#挺好的,HPV
4745813140444777,如果一个人的心是健康、快乐的，他不需要世界来合他的意；这个人一定是很不幸福，烦恼，才会需要别人来关心他、爱他、尊敬他。所以，当我这种超级恋爱脑，足够爱自己以后，都不会那么渴望有人来爱我了，我就是爱本身。#建议免费为女性接种HPV疫苗#,HPV
4745813136247193,#建议免费为女性接种HPV疫苗#何年何月？,HPV
4745813127860815,#建议免费为女性接种HPV疫苗#一万个支持,HPV
4745813115538620,#建议免费为女性接种HPV疫苗#不免费都行，能不能增加供应是钱的问题吗是供不应求,HPV
4745813101907510,#建议免费为女性接种HPV疫苗#我能等到嘛？我还没打,HPV
4745813094303677,#建议免费为女性接种HPV疫苗#不求免费，但求能打上,HPV
4745813093253294,#建议免费为女性接种HPV疫苗#绝对支持这个可以有,HPV
4745813056816780,【HPV疫苗供不应求？代表#建议免费为女性接种HPV疫苗#】人大代表杨蓉建议现在要加强对国产疫苗的有效宣传，让大部分女性接受接种国产HPV疫苗。同时，建议在全国范围内免费为适龄女性接种HPV疫苗，并按年龄段接种：9-45岁的女性接种二价疫苗；20-45岁女性接种四价疫苗；16-26岁女性接种九价疫苗。...全文,HPV
4745813056030034,#建议免费为女性接种HPV疫苗#希望尽快🙏,HPV
4745813048428072,#建议免费为女性接种HPV疫苗#真的是超级难约苗到现在都没有结果,HPV
4745813048428072,#建议免费为女性接种HPV疫苗#真的是超级难约苗到现在都没有结果,HPV
4745813039777634,#建议免费为女性接种HPV疫苗#这是个人能说出来的话吗？路过姐妹快去一键举报,HPV
4745813030604372,#建议免费为女性接种HPV疫苗#尽快实施求求,HPV
4745813017759408,#建议免费为女性接种HPV疫苗#我不奢望免费我给钱能不能让我约上,HPV
4745813014350440,#建议将国产HPV二价疫苗纳入免疫规划#能不能多放点九价疫苗啊！真的约不上,HPV
4745813005699304,#建议免费为女性接种HPV疫苗#很难不zici啊,HPV
4745813001505458,#建议免费为女性接种HPV疫苗#建议的很好希望真的可以！,HPV
4745812984725793,#建议免费为女性接种HPV疫苗#举双手双脚同意！,HPV
4745812980794016,#建议免费为女性接种HPV疫苗#所以什么时候实施？也不能只建议吧,HPV
4745812980008706,#建议免费为女性接种HPV疫苗#我听我小姨说她家楼下都排到四年后了……,HPV
4745812980008706,#建议免费为女性接种HPV疫苗#我听我小姨说她家楼下都排到四年后了……,HPV
4745812976076806,如果按照正常安排我短短一年要扎多少针？国内，北京科兴两针国外，辉瑞三针Hpv，三针流感疫苗，一针共9针,HPV
4745812955106170,#建议免费为女性接种HPV疫苗#先给我约上把。,HPV
4745812951175568,#建议免费为女性接种HPV疫苗#虽然我已经享受不到，但一万个支持！二价就好！想打四价或者九价的自己出钱。这样的话大家的选择就多了希望建议被采纳，加油！,HPV
4745812918143645,#建议免费为女性接种HPV疫苗#【警惕HPV疫苗预约诈骗！#女子急于抢苗被骗近万元#】近日，珠海一名女学生因急于“抢苗”，轻信陌生人发布的信息，最终不但疫苗没打上，还被骗了近万元。警方提醒，接种疫苗要到正规医院或社区卫生服务中心；不能盲目相信“代抢”“代预约”等服务，收到“预约成功”的短...全文,HPV
4745812917356468,#建议免费为女性接种HPV疫苗#支持支持,HPV
4745812913424408,#建议免费为女性接种HPV疫苗#想等九价放开年龄政策，看样是不可能了。,HPV
4745812892717620,#建议免费为女性接种HPV疫苗#谁说二价好打？？？反正芜湖哪里二价都没苗,HPV
4745812817741398,#建议免费为女性接种HPV疫苗#终于看到阳间建议了求求了有可能的话给那些快到年龄的先接种,HPV
4745812813548848,#建议免费为女性接种HPV疫苗#北京郊区这边打电话去社区疾控中心问连预约都不用带着身份证去就有九价🤭还是挺好的,HPV
4745812808305570,#建议免费为女性接种HPV疫苗#咱就先别免费了先让我抢到行不行！！！！我有钱打！！！就是抢不到苗！！！,HPV
4745812800178039,#建议免费为女性接种HPV疫苗#希望尽快实施不只是建议而已,HPV
4745812791527881,#建议免费为女性接种HPV疫苗#建议真好一把子支持,HPV
4745812737790144,#建议免费为女性接种HPV疫苗#又贵又难预约能正常供应都很感谢了哎……真的很难……,HPV
4745812712883952,#建议免费为女性接种HPV疫苗#别建议了，直接实行吧，年龄不等人呀😂,HPV
4745812662554204,#建议免费为女性接种HPV疫苗#免费不行的话，量多一点也可以啊，排队排一两年才可以打，太久了,HPV
4745812649181354,#建议免费为女性接种HPV疫苗#多点疫苗吧好难抢的说,HPV
4745812648658021,#建议免费为女性接种HPV疫苗#不求免费，只求打的到，预约的到,HPV
4745812599639959,#建议将国产HPV二价疫苗纳入免疫规划#自费也可以就是能不能多放点九价啊完全约不上,HPV
4745812578665355,#建议免费为女性接种HPV疫苗#狠狠支持。但九价真的太难预了，可能年龄过都未必能预上,HPV
4745812578144225,#建议免费为女性接种HPV疫苗#我支持一下,HPV
4745812528075305,#建议免费为女性接种HPV疫苗#退钱,HPV
4745812493470146,#建议免费为女性接种HPV疫苗#免费不可能的！我们一定要提高身体免疫力还有自律自爱是当今最需要呼吁的！,HPV
4745812481676203,#建议免费为女性接种HPV疫苗#非常支持但是不免费都约不到诶,HPV
4745812478001202,#建议免费为女性接种HPV疫苗#支持！实在太难抢了,HPV
4745812468569471,#建议免费为女性接种HPV疫苗#好的希望我26岁之前可以实施,HPV
4745812355846599,【关于HPV这些知识要知道】#建议免费为女性接种HPV疫苗##2022两会对话#宫颈癌是严重威胁妇女健康的常见恶性肿瘤，高危型HPV病毒与宫颈癌密切相关。HPV感染有症状吗？HPV感染会变成宫颈癌吗？HPV病毒可以转阴吗？来听听专家的解答↓↓科学辟谣的微博视频,HPV
4745812334089663,#建议免费为女性接种HPV疫苗#这是最近在热搜榜上看到最正常且有价值的建议,HPV
4745812267239590,#建议免费为女性接种HPV疫苗#我zici！一直约不到苗啊！！！！,HPV
4745812258586971,#建议将国产HPV二价疫苗纳入免疫规划#好耶！！！！不过如果能多放点九价疫苗我自己花钱打也行，预约不上,HPV
4745812179683558,【代表#建议将国产HPV二价疫苗纳入免疫规划#，初一女生免费接种】全国人大代表、九三学社社员、浙江衢州市中医医院副院长陈玮在十三届全国人大五次会议上建议逐步将国产HPV（人乳头瘤病毒）二价疫苗纳入国家免疫规划，先在财政宽裕的省市试点，对符合接种条件的初一女生进行全面自愿免费接种。陈玮告诉...全文,HPV
4745812171557618,【代表#建议免费为女性接种HPV疫苗#：#HPV疫苗的保护期有多久#】目前，在我国可以接种的宫颈癌疫苗有二价、四价、九价三种。#不同年龄打疫苗效果差多少#？感染过HPV还能接种吗？疫苗使用禁忌是什么？接种后还需要筛查吗？↓,HPV
4745812171555432,新冠疫苗接种两针之间至少应该间隔几周左右？#美疾控中心称98%美国人口无需戴口罩##普京称俄罗斯不能生活在屈辱的状态下##建议免费为女性接种HPV疫苗##俄军抛出美在乌生物实验重磅证据#网页链接,HPV
4745812120440534,#建议免费为女性接种HPV疫苗#很难不支持,HPV
4745812082428516,#建议免费为女性接种HPV疫苗#不免费也行，能让我在26岁前抢到九价就好,HPV
4745812078232132,#建议免费为女性接种HPV疫苗#花钱能打上也行啊。,HPV
4745812062504069,#建议将国产HPV二价疫苗纳入免疫规划#好建議！！那那那打了的可以報銷嗎[開學季][開學季][開學季],HPV
4745812037340740,#大连九价hpv#大连在哪里能预约上啊？防疫站电话也打不通,HPV
4745812032356845,#建议免费为女性接种HPV疫苗#别说免费了我摇都摇不到深圳,HPV
4745811974687529,#建议免费为女性接种HPV疫苗#虽然但是真的很难预约。同事约的二价的，挺快的就接种了，四价和九价的却很难约，供不应求别说免费了想花钱接种也接不上，约都约不上...我同事建议实在约不上可以像她一样先接种个二价的。,HPV
4745812032356845,#建议免费为女性接种HPV疫苗#别说免费了我摇都摇不到深圳,HPV
4745811974687529,#建议免费为女性接种HPV疫苗#虽然但是真的很难预约。同事约的二价的，挺快的就接种了，四价和九价的却很难约，供不应求别说免费了想花钱接种也接不上，约都约不上...我同事建议实在约不上可以像她一样先接种个二价的。,HPV
4745811969183165,#建议免费为女性接种HPV疫苗#这个建议确实是好的可是免费的更加排不上号了,HPV
4745811969181069,我giao突然想起来hpv第三针忘打了！尼玛的爷又要飞回枣阳打再飞回来我的油费我的时间mdbb重点过了原本要打的时间十二天我才突然想起草！襄阳,HPV
4745811966297988,#建议免费为女性接种HPV疫苗#今天看到这位女代表提的建议上了热搜，社会对于女性的关怀越来越多了。HPV疫苗的接种还是很有必要的，我也给大家整理了一份HPV疫苗相关答疑清单，有疑问的可以看一看1、哪些人不适合接种HPV疫苗（1）对HPV疫苗任一活性成分或辅料有严重过敏反应的人。（2）孕期不...全文,HPV
4745811919898105,#建议免费为女性接种HPV疫苗#支持,HPV
4745811915705483,#建议免费为女性接种HPV疫苗#可不可以安排大学生统一来接种疫苗,HPV
4745811881365847,HPV疫苗真的真的太TM难约了！不知道这辈子还有机会打吗,HPV
4745811873500076,#建议免费为女性接种HPV疫苗#那你赶紧的行吗？排也排不上,HPV
4745811869565873,#建议免费为女性接种HPV疫苗#前面花了五六千打的能退钱吗？学生党也伤不起啊,HPV
4745811805605100,#建议免费为女性接种HPV疫苗#建议建议只会建议，能不能实施啊我孙女那会能实行吗,HPV
4745811790139086,#建议免费为女性接种HPV疫苗#这个时代，中国女性已经走在的顶部位置，不管生活，工作，家庭，女性的地位绝对高涨，只要女性不乐意了，生活，工作，家庭绝对给你毁掉。商人们懂得了这点，大力的推崇女性化，连很多男人都觉得中国抛弃了他，越来越娘，有的甚至变成了女的，毕竟女性化才是社会的主力军。H...全文,HPV
4745811747930127,#建议免费为女性接种HPV疫苗#？那之前打的能退錢嗎,HPV
4745811675841177,#建议免费为女性接种HPV疫苗#免费与否可以综合成本和市场来确定。扩大接种范围是很有必要了。,HPV
4745811654871698,#建议将国产HPV二价疫苗纳入免疫规划#多提点这样的建议吧👍🏻,HPV
4745811633901477,#建议免费为女性接种HPV疫苗#还只是建议吗希望快点落实我先一把子支持了,HPV
4745811633636238,#建议免费为女性接种HPV疫苗#先说啥时候能预约上,HPV
4745811592744041,#建议免费为女性接种HPV疫苗#先告诉我到哪里可以医保打吧，都是私立医院在搞收割，还天天叫疫苗紧张😓，免费的不知道等到啥时候，希望我女儿能赶上,HPV
4745811576227744,#建议免费为女性接种HPV疫苗#笑亖缺的很不是💰是苗,HPV
4745811509117535,#建议免费为女性接种HPV疫苗#不要建议希望下次上热搜是….开始免费为女性接种hpv疫苗,HPV
4745811504401254,#建议免费为女性接种HPV疫苗#建议≠落实请尽早落实也别免费了自费能打就行,HPV
4745811454069623,#建议免费为女性接种HPV疫苗#就是说，完全可以提上日程，摇个疫苗真难,HPV
4745811428377770,#建议免费为女性接种HPV疫苗#笑死我缺的是钱吗我缺的是苗,HPV
4745811358122739,#建议免费为女性接种HPV疫苗#以现在的技术可能比较难，不过提议总归是好的，看看今后的情况吧,HPV
4745811348423117,#建议免费为女性接种HPV疫苗#免不免费真的就再说，现在是自费花四千也约不到苗,HPV
4745811290230968,#建议免费为女性接种HPV疫苗#这个有人提出来也算是说明是对广大女性健康问题的一个重视程度不管结果如何只要哪怕是一点点的推进比如说加快了国产九价疫苗的研制或是增加了进口疫苗的采购力度在我看来就很好了（此想法只是私人想法一千个读者眼中就会有一千个哈姆雷特勿杠）,HPV
4745811289965917,#建议免费为女性接种HPV疫苗#🙌举脚赞成啊！快点实施,HPV
4745811286297968,#建议免费为女性接种HPV疫苗#支持支持这样家庭困难的女性朋友也能接种疫苗,HPV
4745811219714227,#建议免费为女性接种HPV疫苗#这种为民考虑的好建议不像之前那真的很离谱很离谱的建议,HPV
4745811186159019,#建议免费为女性接种HPV疫苗#个人觉得只要产量能够满足需求就已经够了,HPV
4745811454069623,#建议免费为女性接种HPV疫苗#就是说，完全可以提上日程，摇个疫苗真难,HPV
4745811428377770,#建议免费为女性接种HPV疫苗#笑死我缺的是钱吗我缺的是苗,HPV
4745811358122739,#建议免费为女性接种HPV疫苗#以现在的技术可能比较难，不过提议总归是好的，看看今后的情况吧,HPV
4745811348423117,#建议免费为女性接种HPV疫苗#免不免费真的就再说，现在是自费花四千也约不到苗,HPV
4745811290230968,#建议免费为女性接种HPV疫苗#这个有人提出来也算是说明是对广大女性健康问题的一个重视程度不管结果如何只要哪怕是一点点的推进比如说加快了国产九价疫苗的研制或是增加了进口疫苗的采购力度在我看来就很好了（此想法只是私人想法一千个读者眼中就会有一千个哈姆雷特勿杠）,HPV
4745811289965917,#建议免费为女性接种HPV疫苗#🙌举脚赞成啊！快点实施,HPV
4745811286297968,#建议免费为女性接种HPV疫苗#支持支持这样家庭困难的女性朋友也能接种疫苗,HPV
4745811219714227,#建议免费为女性接种HPV疫苗#这种为民考虑的好建议不像之前那真的很离谱很离谱的建议,HPV
4745811186159019,#建议免费为女性接种HPV疫苗#个人觉得只要产量能够满足需求就已经够了,HPV
4745811186158195,#建议免费为女性接种HPV疫苗#我愿意花钱能不能让我预约上！,HPV
4745811184849533,#建议免费为女性接种HPV疫苗#支持！！约都约不到！！,HPV
4745811181440897,#建议免费为女性接种HPV疫苗#求求了，安排吧！九价真的超级难预约，已经注意半年九价了，我们这一直无！,HPV
4745811134515553,#建议免费为女性接种HPV疫苗#我不需要免费，有苗就行。我可以花钱。本来可以去澳门打针，可是这个byq又迟迟赖着不走，哪儿也去不了。可现在国内又没苗，想打打不了,HPV
4745811042241309,九价预约张家口承德沧州廊坊衡水重庆九价疫苗多为26岁前接种完第一针，27岁内接种完三针最佳。超龄不能打，社区医院要刷身份证，至于宫颈癌筛查其实并不是很需要的，因为是预防针，就算感染其中一种hpv也是能预防感染其他hpv的。所以要抓紧时间上岸,HPV
4745811034900380,#建议将国产HPV二价疫苗纳入免疫规划#我约了要2年多了吧，还没通知我去打呢,HPV
4745811025986586,#建议免费为女性接种HPV疫苗#这个建议不错支持！,HPV
4745811008686568,九价城市北京济南天津长沙武汉广州九价HPV疫苗，是用于预防人乳头瘤病毒（HPV）感染引起的宫颈癌，可以预防90%以上的宫颈癌。接种疫苗是一级预防，筛查是二级预防，二者同等重要。因此，不可因接种疫苗，而放松宫颈癌筛查措施,HPV
4745810996363758,#建议免费为女性接种HPV疫苗#接种完HPV疫苗后，产生的抗体能维持多久？接种完HPV疫苗后，产生的抗体能维持多久？,HPV
4745810951281178,#建议免费为女性接种HPV疫苗#嗯，可以快点执行吗？拜托了,HPV
4745810899635838,#建议免费为女性接种HPV疫苗#仔细看看，仔细看看，擦亮眼睛，擦亮眼睛。,HPV
4745810899635838,#建议免费为女性接种HPV疫苗#仔细看看，仔细看看，擦亮眼睛，擦亮眼睛。,HPV
4745810878926532,#建议免费为女性接种HPV疫苗#正常💰的约不上，多花几k就随时能打,HPV
4745810854022109,#建议免费为女性接种HPV疫苗#好建议一把子支持,HPV
4745810807886047,看到身边的人不断成功接种九价，我现在越发的有hpv疫苗焦虑了。,HPV
4745810803691588,#建议免费为女性接种HPV疫苗#这个尊滴很难约啊我在小程序蹲了半年都没蹲到一个,HPV
4745810799756711,#建议免费为女性接种HPV疫苗#那岂不是需求更大了供得过来吗,HPV
4745810791367362,#建议免费为女性接种HPV疫苗#这个可以执行，先来看看国产二价的说明书。,HPV
4745810765680685,#建议免费为女性接种HPV疫苗#好的建议一把子支持👍,HPV
4745810757029121,#建议免费为女性接种HPV疫苗#昨天刚去打了四价。感觉二还是比较好约的。4和9就很少，毕竟都是进口的。,HPV
4745810715871246,#建议免费为女性接种HPV疫苗#这个真是一个好的建议，并且也希望给男性开放，现在我为我的太太去预约，始终预约不上，总需要第三方去预约，我不知道中间是有什么问题，也希望这些疫苗类的都能给甲级医院开放,HPV
4745810682578934,#建议免费为女性接种HPV疫苗#马上要打第三针了，但还是希望能先把量提上去，再来说免费,HPV
4745810681792563,#hpv#二价第二针接种完成✅海城市,HPV
4745810661606865,#建议免费为女性接种HPV疫苗#浅浅支持一下，反正都打了两针了，钱也给了，那就给还没打的人支持一下子,HPV
4745810614947117,#建议免费为女性接种HPV疫苗#别整天建议建议了干点实事不行吗,HPV
4745810573001766,#建议免费为女性接种HPV疫苗#真的真的大力支持！成年未成年都要！,HPV
4745810568284007,#建议免费为女性接种HPV疫苗#不用免费，咱们实际一点，比如先让每个女性都能预约上，钱你该收就收,HPV
4745810557011962,#建议免费为女性接种HPV疫苗#就是说，还得是女代表啊，很难不支持好嘛！,HPV
4745810464215359,#建议免费为女性接种HPV疫苗#这个tag我狠狠来增一点热度,HPV
4745810446648413,#建议免费为女性接种HPV疫苗#一把子支持！！但能不能让咱先预约上,HPV
4745810438784499,#建议免费为女性接种HPV疫苗#这个建议好，很多贫穷人都不知道这是啥,HPV
4745810446648413,#建议免费为女性接种HPV疫苗#一把子支持！！但能不能让咱先预约上,HPV
4745810438784499,#建议免费为女性接种HPV疫苗#这个建议好，很多贫穷人都不知道这是啥,HPV
4745810380852332,#建议免费为女性接种HPV疫苗#真的，这个确实应该普及一下，简直太难约了！,HPV
4745810371414207,#建议将国产HPV二价疫苗纳入免疫规划#可以嘛可以嘛,HPV
4745810350702816,#建议免费为女性接种HPV疫苗#真的很难不支持啊又贵又难约,HPV
4745810287526681,#建议免费为女性接种HPV疫苗#不懂这是什么东西，搜了一下，按照这个解释来讲，我觉得最重要的不是疫苗，而是生活方式，要检点才行。即便做不到传统文化所说的从一而终，也不要太过随便。跟艾滋病是一个道理。按照某些宗教的说法，这类疾病是上帝对生活放荡的人的惩罚。据说这种疫苗供不应求，不知道...全文,HPV
4745810283597909,#建议免费为女性接种HPV疫苗#支持支持，需要这样的利民的好提案！,HPV
4745810275207693,#建议免费为女性接种HPV疫苗#现在先别说免不免费，能把供求先解决了就很好了,HPV
4745810262887820,#建议免费为女性接种HPV疫苗#免费的留给后面的女孩们吧，我今年就26能不能先让我付费约到,HPV
4745810246633475,#建议免费为女性接种HPV疫苗#支持支持支持，一月三千的工资攒不上钱打这个疫苗邵阳·邵东县,HPV
4745810262887820,#建议免费为女性接种HPV疫苗#免费的留给后面的女孩们吧，我今年就26能不能先让我付费约到,HPV
4745810246633475,#建议免费为女性接种HPV疫苗#支持支持支持，一月三千的工资攒不上钱打这个疫苗邵阳·邵东县,HPV
4745810229592634,#建议免费为女性接种HPV疫苗#不用了不用了羊毛出在羊身上啥都免费医保又要涨了,HPV
4745810179261946,#建议免费为女性接种HPV疫苗#这个建议很好，非常支持，一针好贵，贵就算了还预约不到！滁州,HPV
4745810161699831,与其不现实的HPV，还不如搞点卫生巾补贴，这是可以说的吗,HPV
4745810144658605,#建议免费为女性接种HPV疫苗#本贫民窟女第一个同意,HPV
4745810099307739,#建议将国产HPV二价疫苗纳入免疫规划#zici,HPV
4745809989992544,#建议免费为女性接种HPV疫苗#支持，虽然我打完了已经,HPV
4745809952768412,#建议免费为女性接种HPV疫苗#刚打完第二针，可以退钱吗,HPV
4745809889859548,#建议免费为女性接种HPV疫苗#终于有正常提议，夸夸,HPV
4745809889859548,#建议免费为女性接种HPV疫苗#终于有正常提议，夸夸,HPV
4745809885397983,#建议免费为女性接种HPV疫苗#能免费最好不过了。但是现在能打九价尽量打九价的，预防范围真的不一样给我们上课的女老师每次聊到这个话题就提醒女生抓紧去打,HPV
4745809855514970,#建议将国产HPV二价疫苗纳入免疫规划#也不求免费，只求不要供不应求,HPV
4745809826418459,#建议免费为女性接种HPV疫苗#支持啊，不过根本约不到怎么办呢？,HPV
4745809818028376,#建议免费为女性接种HPV疫苗#我附议！！实在不行我也不用免费你让我约到行不行我连约都约不到,HPV
4745809776607684,#建议免费为女性接种HPV疫苗#我真的是谢了又贵还难约,HPV
4745809768223894,#建议免费为女性接种HPV疫苗#免费留给以后的女孩子吧！什么时候能让我付费约到苗呢,HPV
4745809721821488,#建议免费为女性接种HPV疫苗#我第二针因为疫情都不能去打烦人,HPV
4745809692987299,#建议免费为女性接种HPV疫苗#能让适合年龄的女性都打上才是最重要,HPV
4745809687482377,#建议免费为女性接种HPV疫苗#先不说免费了就是能随时有得打就好不像现在各个平台都约不到先实际点先把量这个问题弄好再谈其他,HPV
