id,text,label
4744702710776330,说的太好了，“女神节”“女王节”只是资本的狂欢，吸引购物欲望的产物，“妇女节”曾经一度被污名化，“三八”成为侮辱词汇。如果你不承认自己是妇女，那你是否愿意舍弃法律对妇女的保护，国家对妇女的福利政策?#妇女节#,女神节
4744702709989427,#惊艳过你的汽车科技#女神们。超可爱的排队甜心配色！奶茶色真的好漂亮！真的可以闭眼入手！续航有200KM/300KM可选！长续航，高颜值！种草中！等待新车试驾祝女神节快乐,女神节
4744702697934468,没有过回复的倒霉蛋米女神节，祝大家，祝自己，脸上不长青春痘，身上不长五花肉，大吃大喝自然瘦，冬天轻，夏天白，一年四季发大财！祝所有的米米女神节快乐，早日抢到深深的回复,女神节
4744702693739215,#来米堆做主角##女神节#@米堆学堂席瑞在《亲密关系》中谈到了家庭和睦相处的话题令我受益颇多，一直以来我在处理家庭关系上矛盾重重，缺乏距离感，所以渐渐地有了疏远，听完席瑞老师的课程让我深刻地反思了自己，现在和老公的关系得到了缓和感谢感谢~,女神节
4744702684824706,浅晒一下我的油腻郭前两天郭郭和我说我给你买个包吧我说你干啥又不是过节然后郭郭说过两天就是女神节啦！我说我不是妇女不过妇女节喔他说是女神节啦我说可是我不是女神啦他说你是你是我的女神啦#宝宝的少女心#渭南,女神节
4744702677483959,【今日女神节】女神节快乐，虽然花花和小礼物都是自己挑选准备的，没有惊喜，但是收到还是好开心准备礼物真是个很快乐的过程，虽然经历了退货换货小方案推倒重来，早上鲜花送晚也要把我气死了，但总算结果是好的，大家是满意惊喜的。一切都那么刚刚好，挑选的米白色雨伞用白色纸盒包装着，是...全文,女神节
4744702672769353,因为有你，世界才如此美丽。三月，这个柔情似水的季节，注定属于女人。今天是38女神节，愿每一位女子，心怀温柔，无惧岁月，优雅丰盈。许昌,女神节
4744702647599501,小孩儿跑到办公室来了句老师女神节快乐,女神节
4744702647342443,#三八女神节#来自单位的关怀,女神节
4744702647342011,#来米堆做主角#夏天要到啦更没有理由错过陈一冰老师的《减脂健身》课程啦不用大老远跑去健身房在家就可以有最专业的老师辅导健身绝对可以事半功倍减脂目标达成指日可待了！#女神节#@米堆学堂,女神节
4744702642882988,女生节，爸爸给女儿发了一个红包🧧，并附言：妇女节快乐！女儿回复：我才不是妇女！但是，收下红包🧧，妈妈说：你真不会说话，应该说：女生节快乐！或者女神节快乐！再呢女王节快乐！爸爸说：虽然对我说话反感，红包🧧还是收啊，那当然，谁会拒绝红包呢？,女神节
4744702639738903,徐开骋#向全世界安利徐开骋#各位开水们女神节快乐呀～另外开开你不出来….那你就好好工作吧你@徐开骋,女神节
4744702639472911,杨幂#杨幂爱的二八定律#她拼的了事业，搞得定婚姻。《爱的二八定律》～秦施做自己的大女主。《斛珠夫人》～方海市杨幂！从来不被定义，书写自己的人生，做自己的大女主，女神节快乐@杨幂,女神节
4744702638948829,我司海报写的是女神节我直接跑去跟品宣提意见了要求使用妇女节而不是女神节同时表示配套的slogan也非常不🉑️品宣虚心接受了意见（但看样子没打算改与此同时朋友圈仍然充斥着女神节女生节😓最离谱是有女性朋友发了九图内容都是独立女性做自己blahblah然后配字是“女神节快乐...全文,女神节
4744702635282107,国际妇女节快乐！不是“女神节”“女生节”“女王节”，就是“妇女节”，污名化“妇女”一词的行为从今天起应该停止，不要女神的虚幻王冠，只要妇女的真实权利！你我能够平等地接受教育、参与劳动、享有权利都得益于前辈们的斗争，请铭记妇女节背后的意义。wearepowerfulwomen💪🏼祝所有女...全文,女神节
4744702635019432,女神节没给自己安排复杂的活就打印下账簿吧#宝宝的少女心#,女神节
4744702627415218,趁着初春的微阳㊗️女神节快乐,女神节
4744702622173313,✧˖ꀿªᵖᵖᵞ38女神节💖ིྀ眼中有光୨୧💛ིྀ心中有爱୨୧💜ིྀ活成自己喜欢的样子୨୧°꒰๑'ꀾ'๑꒱°˖✧将美好握在自己手中！,女神节
4744702618239425,#据说这叫ootd#oldschoolgirl👧节日快乐#三八女神节#,女神节
4744702610637848,早上好啊星星，周六要考教资，五月要考初会，还要备战考研，九月还有审计考试，希望今年能坚持下去，让我们一起变得更优秀，最后祝大家女神节快乐,女神节
4744702622173313,✧˖ꀿªᵖᵖᵞ38女神节💖ིྀ眼中有光୨୧💛ིྀ心中有爱୨୧💜ིྀ活成自己喜欢的样子୨୧°꒰๑'ꀾ'๑꒱°˖✧将美好握在自己手中！,女神节
4744702618239425,#据说这叫ootd#oldschoolgirl👧节日快乐#三八女神节#,女神节
4744702610637848,早上好啊星星，周六要考教资，五月要考初会，还要备战考研，九月还有审计考试，希望今年能坚持下去，让我们一起变得更优秀，最后祝大家女神节快乐,女神节
4744702597793442,女神节快乐～～～但是对我来说不实用啊🤔,女神节
4744702597530158,都在祝我节日快乐，怎么就没人送礼物呢……#三八女神节#绿洲,女神节
4744702593863310,大家女神节快乐呀~林怼怼上线啦~#声优##整蛊##女神节#刘羽兮兮酱的微博视频,女神节
4744702593338095,🎀🎀   💄💋   ☁️不是妇女节，是女神节…🌹大连·民航大厦,女神节
4744702585212219,今天是女神节，一大早收到了红包，好开心呢最近西安疫情反复，我们又开始在一线开展防疫工作，为自己加油！女神节送给自己的礼物和信念！,女神节
4744702580759204,公司好浪漫#女神节#,女神节
4744702576300997,#美团鲜花绽放如她#我和女友是异地恋女神节要到了，我决定给她一个惊喜，上美团搜鲜花外卖，异地恋也能让她高兴美团外卖的微博视频,女神节
4744702551395037,青岛曲艺社祝大家女神节快乐,女神节
4744702550871958,最近几周新款衣裳就看工厂开工情况啦……目前江浙沪周围都暂停全行业检测，哪怕已出货的也不能快递出来！好在，我家衣裤储备粮一直很稳定女神节，珍惜店里现有春款，开个茶话会，聊聊开心🥳的话题吧……,女神节
4744702550607702,喜遇女神节,女神节
4744702547201614,#女神节#每一个年级都是恰到好处的你青岛,女神节
4744702539335578,#妇女节#女神节，谁是你心目中的“女一号”@Dear-迪丽热巴#长歌行#迪丽热巴超话#大s具俊晔结婚#@杨幂杨幂@刘诗诗刘诗诗#关晓彤#,女神节
4744702538287678,#柏林探秘#今天是“女神节”，为女神们介绍一个罕为人知，甚至带有神秘色彩的好地方吧。在柏林巧克力工厂Schokoladenfabrik的女子中心Frauenzentrum，有这么一个童话般精美的土耳其浴室“Hamam”。这家土耳其浴室于1988年开业，是德国第一家土耳其浴室。来自不同文化背景的女性在这里聚会放松，享受桑...全文,女神节
4744702522559492,今天和办公桌2000年的小孩说大S又闪婚了，他居然不认识有代沟了附上女神节单位发的花花,女神节
4744702521510813,#三八节#女神节快乐窄窄的肩膀…大大的脑袋可可耐耐杭州·华润万象汇,女神节
4744702513650140,李庚希lgx#向全世界安利李庚希#愿你好好爱自己，活成独立坚强的模样，做自己的女王，勇敢地大步向前，心之所向，终会抵达。祝女神节快乐🌷@李庚希Teresa,女神节
4744702505256357,于我而言所有的节日里都有你女神节也是男神节所有的节日都是我们一起的,女神节
4744702521510813,#三八节#女神节快乐窄窄的肩膀…大大的脑袋可可耐耐杭州·华润万象汇,女神节
4744702513650140,李庚希lgx#向全世界安利李庚希#愿你好好爱自己，活成独立坚强的模样，做自己的女王，勇敢地大步向前，心之所向，终会抵达。祝女神节快乐🌷@李庚希Teresa,女神节
4744702505256357,于我而言所有的节日里都有你女神节也是男神节所有的节日都是我们一起的,女神节
4744702492410994,今天单位工会里在刷节日祝福，这种基本都是大家复制上一个人的文案跟着回，有人起头“祝大家女神节快乐”，刷了十几人后有人改字眼“祝大家妇女节快乐”跟着回了五六个妇女节快乐后，又被改成了“节日快乐”，而最终，在几个人之后，又回到了“女神节”,女神节
4744702488740163,恭喜袁女士提车💓第一个车牌兜兜转转终于又回来了✌️女神节快乐🎁幸福美丽🧚♀️我们永远爱你😚😚😚,女神节
4744702484022042,女神节快乐一大早收到花和红包🧧祝所有女性都能成为更好的自己💗福州·福州仓山万达广场,女神节
4744702472227229,希望所有的女子在每个年龄段，都有乘风破浪的勇气，活出最飒的自己，二十自立，三十随意，四十美丽，五十还有小欢喜，做自己的女王，不卑不亢，不慌不忙。女神节快乐⚘💫⚘开封·河南大学淮河医院,女神节
4744702471176686,三八妇女节并非女生节、女神节。它是国际妇女节（InternationalWomen'sDay）。也不是为了买买买，而是和女权息息相关的、为女性争取和呼吁职业机会、平等、自由、尊重的节日。为女性的权益改善而奋斗，为女性权益的进步而庆贺，这才是我们应该做的。女神更多时候是对妇女称呼的一种逃避，也证明了“...全文,女神节
4744702463839461,赵鸿飞#赵鸿飞#我在青山望长天，喜见南雁北归还。欢颜未展眉复锁，你知相思有多难？鸿雁在云鱼在水，飞过青山愁入海。姐妹们女神节快乐！,女神节
4744702437626637,每日一善#阳光信用##每日一善##女神节快乐#巴斯克里说：“如果你不爱自己，你将永远不会去爱他人。一个人不可能完美无缺，但这并不等于说他无足轻重。每个人都有一些别人不具备的东西。”女人，虽然你有多重身份，但是，请记得摘下各种面具，用自己本来的样子去面...全文,女神节
4744702430020193,强东玥🍍#强东玥0331生日快乐#生日月啦！嘀嗒今天女神节快乐，祝所有女菠萝们女神节快乐@嘀嗒_强东玥,女神节
4744702420582535,不同的年龄，不同的取舍，过好每个年龄段的自己就好。#女神节快乐#广州,女神节
4744702400924907,今天女神节，3月8日同事们去了另外一个城市搞活动，因为上周外面出差，下周又要出去，压了很多的活没干完，所以婉拒了邀请，静心在办公室看资料。打开手机，都是祝福的话，心底感觉和自己没有多大关系，因为不是女神，哈哈大s的再婚官宣，喜欢得不得了她那样敢爱敢恨的女子，就值得上苍的呵护，值...全文,女神节
4744702396469043,"#妇女节#【#古城警花别样红#】身姿矫健弹无虚发的女子特警队；明察秋毫的刑侦技术女警梁迪；英姿飒爽的交警铁骑；扎根社区十余年的“3.8红旗手”程倩；警花云集的指挥中心。女神节致敬铿锵玫瑰，观看直播带您了解警营中的""她""力量！陕西政法的微博直播延安·甘泉县",女神节
4744702396206405,今天，不祝你女神节快乐！只祝你能踏实工作，努力生活，不埋怨，不纠结，不妥协，努力成为自己生活的主宰者！邯郸,女神节
4744702388078836,谢可寅#谢可寅亲爱的小孩#女神节快乐！共同进步耶～敬自信自爱的独立女性！@谢可寅,女神节
4744702371043740,张子枫甜蜜的女神节，感谢这位枫蜜妹妹，超级喜欢咱们粉丝群的氛围，真是开心的一天再次祝各位女神节快乐,女神节
4744702370517025,今天所有女生都要更快乐女神节快乐,女神节
4744702400924907,今天女神节，3月8日同事们去了另外一个城市搞活动，因为上周外面出差，下周又要出去，压了很多的活没干完，所以婉拒了邀请，静心在办公室看资料。打开手机，都是祝福的话，心底感觉和自己没有多大关系，因为不是女神，哈哈大s的再婚官宣，喜欢得不得了她那样敢爱敢恨的女子，就值得上苍的呵护，值...全文,女神节
4744702396469043,"#妇女节#【#古城警花别样红#】身姿矫健弹无虚发的女子特警队；明察秋毫的刑侦技术女警梁迪；英姿飒爽的交警铁骑；扎根社区十余年的“3.8红旗手”程倩；警花云集的指挥中心。女神节致敬铿锵玫瑰，观看直播带您了解警营中的""她""力量！陕西政法的微博直播延安·甘泉县",女神节
4744702396206405,今天，不祝你女神节快乐！只祝你能踏实工作，努力生活，不埋怨，不纠结，不妥协，努力成为自己生活的主宰者！邯郸,女神节
4744702388078836,谢可寅#谢可寅亲爱的小孩#女神节快乐！共同进步耶～敬自信自爱的独立女性！@谢可寅,女神节
4744702371043740,张子枫甜蜜的女神节，感谢这位枫蜜妹妹，超级喜欢咱们粉丝群的氛围，真是开心的一天再次祝各位女神节快乐,女神节
4744702370517025,今天所有女生都要更快乐女神节快乐,女神节
4744702370255141,万茜#万茜大博弈#女神节快乐，我的女神！@万茜,女神节
4744702358981672,#女神节##就这一刻#爱自己是终身浪漫的开始，祝各位女神节日快乐（发际线太高，挡一下）,女神节
4744702357934380,#今天不必称呼女神女王#女神这个词本来就是一种反向歧视把年轻貌美的部分女性捧高让普通女性都无法企及妇女节就是妇女节不是女神节女王节㊗️大家妇女节快乐！,女神节
4744702341679424,三八女神节到了，蓝朋友祝福所有的女性朋友永远健康美丽、青春永驻，永远年轻漂亮，快乐幸福！上海消防的微博视频,女神节
4744702317038045,【女冠子】写给三•八女神节幽妍娟妩，袅娜柳腰莲步。女人花。入世能从政，齐眉可煮茶。殷勤迎旦暮，逝水逐韶华。三迁堪教子，更宜家。,女神节
4744702311794754,警营女神酷飒变装，致敬博罗公安她力量！#三八女神节#@广东公安@平安惠州博罗公安的微博视频,女神节
4744702295540683,#女神节#女司机出险了全责,女神节
4744702287679583,今天突然在想，为什么女性不愿被祝福“妇女节”而要被称“女生节女神节”？大概是脑子里“妇女”的污名化吧。觉得“妇女”就像糟糠之妻，像土土的中老年女子，总之，跟年轻活力洋气魅力搭不上边……但其实，妇女就是女性呀～她本不该是不美好的标签。所以，妇女节快乐！我们这些奔三依然母单或奔三...全文,女神节
4744702277978581,#三八妇女节#2022“女神节”来啦~刑侦总队精心策划了一系列丰富多彩的活动，绒线花制作、DIY手绘包、趣味点心制作、冰壶大比拼等等，让大家在紧张的工作之余，得到了身心的放松，祝各位女神们节日快乐~~,女神节
4744702266183369,对于吃货来说，这个世界上只有两种东西，可以吃的，不可以吃的。女神节就应该大吃大喝！,女神节
4744702261988445,今天的仪式感是公司给的#女神节快乐#,女神节
4744702257796569,嘿嘿女神节快乐～～,女神节
4744702249928162,开学再见#女神节快乐#唐山·唐山站,女神节
4744702295540683,#女神节#女司机出险了全责,女神节
4744702287679583,今天突然在想，为什么女性不愿被祝福“妇女节”而要被称“女生节女神节”？大概是脑子里“妇女”的污名化吧。觉得“妇女”就像糟糠之妻，像土土的中老年女子，总之，跟年轻活力洋气魅力搭不上边……但其实，妇女就是女性呀～她本不该是不美好的标签。所以，妇女节快乐！我们这些奔三依然母单或奔三...全文,女神节
4744702277978581,#三八妇女节#2022“女神节”来啦~刑侦总队精心策划了一系列丰富多彩的活动，绒线花制作、DIY手绘包、趣味点心制作、冰壶大比拼等等，让大家在紧张的工作之余，得到了身心的放松，祝各位女神们节日快乐~~,女神节
4744702266183369,对于吃货来说，这个世界上只有两种东西，可以吃的，不可以吃的。女神节就应该大吃大喝！,女神节
4744702261988445,今天的仪式感是公司给的#女神节快乐#,女神节
4744702257796569,嘿嘿女神节快乐～～,女神节
4744702249928162,开学再见#女神节快乐#唐山·唐山站,女神节
4744702249144987,最近的快乐来自公司能让对象给我囤姨妈巾的应该不止我吧三八女神节快乐,女神节
4744702248879396,3.8女神节活动款时隔半年，经典Y链又来啦……18k金厚肖邦链8-8.5日本akoya天女光。可调节长短。820一条。不议价,女神节
4744702245472335,#女神节#今天居然收到的是德芙感谢领导做女生的快乐get到了太原,女神节
4744702244947351,女神节快乐💓放假✌️#妇女节#,女神节
4744702244425718,#肖战拉夫劳伦香氛代言人#女神节收到了自己给自己的小礼物其他小礼物还在路上，虾虾们，女神节快乐💐@X玖少年团肖战DAYTOY,女神节
4744702241277115,#女神节##发现南昌遇见南昌#所有女人，快乐,女神节
4744702228437228,祝咱们三八妇女节快乐，拒绝什么乱八七糟的女生节女神节，拒绝花言巧语！要做独立妇女！,女神节
4744702227646884,女神节，做自己💃💃💃知足且上进，温柔且坚定。#超能新星汇##让她健康##妇女节#,女神节
4744702220046427,女神节快乐～又是白嫖礼品的一天嘿嘿,女神节
4744702216113211,女神节居然有礼物？！因为开会没去成，感谢帮我把礼物带回办公室的参会同事。,女神节
4744702202741315,【检察蓝与巾帼红共同绘制别样“女神节”——达拉特旗人民检察院与女企业家协会共庆节日，同商共建达拉特旗法治化营商环境】#优化法治化营商环境#检察蓝与巾帼红共同绘制别样“女神节”——达拉特旗人民检察院与女企业家协会共庆节日，同商共建达拉特旗法治化营商环境为充分发挥巾帼力量在持续优化法治化营商环境中的作用，在三八妇女节来临之际，达拉特旗人民检察院部分女检察官与女企业家协会代...全文,女神节
4744702190684310,张真源🐿#张真源戏唱舞三刀流#🐿#张真源心动少年指数100%#今天是女神节，祝大家节日快乐哦，顺便大家猜一下张张的清唱会不会多一个呢@时代少年团-张真源,女神节
